Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
MODELS/PLANETS/BIOMES/RADIOACTIVE/MEDIUM/MEDIUMGLOWROCKSINGLE.SCENE.MBIN,FLORACLUMPX,-1,128,0,45,3.5,4.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.002,0.002,2,Landmarks
MODELS/PLANETS/BIOMES/RADIOACTIVE/MEDIUM/MEDIUMSTEAMER.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,150,1,1.5,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.215,0.0015,0.0015,1,Objects
MODELS/PLANETS/BIOMES/RADIOACTIVE/SMALL/CURVEDSMALL.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.005,0.005,1,DetailObjects
MODELS/PLANETS/BIOMES/RADIOACTIVE/SMALL/CURVEDSMALL.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.003,0.003,1,DetailObjects
MODELS/PLANETS/BIOMES/RADIOACTIVE/SMALL/CURVEDSMALL.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.4,0.8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.002,0.002,1,DetailObjects
MODELS/PLANETS/BIOMES/RADIOACTIVE/SMALL/CURVEFRAGMENT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1,1.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.005,0.005,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,1.2,1.6,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.012,0.012,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,1.2,1.6,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.012,0.012,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1.8,2.4,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.003,0.003,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1,1.4,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.13,0.015,0.015,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,1.2,1.6,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.012,0.012,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1.8,2.4,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.0015,0.0015,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.6,1,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,45,0.5,1,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.008,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1,1.4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,1.2,1.6,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.012,0.012,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1.8,2.4,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.003,0.003,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1,1.4,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.13,0.015,0.015,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESHIELDTREE.SCENE.MBIN,FLORACLUMP,-1,128,0,35,1,1,0.9,1.1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.01,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESHIELDTREE.SCENE.MBIN,FLORACLUMP,-1,128,0,35,0.6,2,0.9,1.1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESHIELDTREE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,35,1,1,0.9,1.1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESHIELDTREE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,35,0.6,2,0.9,1.1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.005,0.005,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESHIELDTREESINGLE.SCENE.MBIN,JAMESPATCH,-1,128,0,60,1.5,5,0.9,1.1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.001,0.002,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,60,1.7,4,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.017,0.017,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESPIRE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,60,1.7,4,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.029,0.029,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESPIRE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1.9,2.3,1,1,0.1,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.034,0.034,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESPIRE.SCENE.MBIN,SPARSECLUMP,-1,128,0,60,1.5,3,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.05,0.05,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,60,1.7,4,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.13,0.003,0.003,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESPIRE.SCENE.MBIN,SPARSECLUMP,-1,128,0,60,1.5,2.7,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.175,0.03,0.03,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/LARGE/LARGESPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,60,1.5,2.2,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.015,0.015,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,0.8,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.06,0.06,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.5,2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.04,0.04,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,0.8,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.06,0.06,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,1.7,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.014,0.014,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.8,1.2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.0235,0.0035,2,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,1.7,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.014,0.014,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,FOREST,-1,128,0,15,0.5,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.006,0.006,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.4,1.6,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,0.8,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.05,0.06,0.06,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,1.7,2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.014,0.014,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMSPIRE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,1,3,1,1,0,3,180,0,0,TRUE,TRUE,FALSE,FALSE,0.115,0.07,0.07,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMSPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.5,1.5,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.075,0.1,0.1,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMSPIRE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,0.5,2,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.035,0.035,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMSPIRE.SCENE.MBIN,SPARSECLUMP,-1,128,0,50,0.5,2.3,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.15,0.15,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMSPIRE.SCENE.MBIN,SPARSECLUMP,-1,128,0,60,0.7,1.8,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.115,0.07,0.07,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMSPIRE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.7,1.2,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.18,0.015,0.015,1,Landmarks
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMSPIRE.SCENE.MBIN,SPARSECLUMP,-1,128,0,65,0.4,1.4,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.009,0.009,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/MEDIUMSPIRE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.03,0.09,0.09,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/SCORCHSEED.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.7,1.3,1,1,0.5,45,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.04,0.04,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/SCORCHSEED.SCENE.MBIN,JAMESPATCH,-1,128,0,45,0.7,1.5,1,1,0.5,45,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.005,0.005,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/VOLCANICPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.6,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.075,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/VOLCANICPLANT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.8,1.3,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/VOLCANICPLANT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.8,1,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.015,0.015,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/VOLCANICPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.8,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.009,0.009,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/MEDIUM/VOLCANICPLANT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.8,1.3,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/LEAFDROPLET.SCENE.MBIN,GRASS,-1,128,0,30,0.5,0.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.06,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/LEAFDROPLET.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.3,0.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.025,0.025,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/LEAFDROPLET.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.3,0.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.035,0.035,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/LEAFDROPLET.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.3,0.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.45,0.012,0.012,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/LEAFDROPLET.SCENE.MBIN,ROCKCLUMP,-1,128,0,60,0.4,0.6,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.04,0.04,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/LEAFDROPLET.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.3,0.6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.07,0.05,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.014,0.014,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.17,0.025,0.025,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.033,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.125,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.025,0.025,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.033,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0,0,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.085,0.0005,0.03,2,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0005,0.03,2,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.033,0.03,2,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0,0,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,1.2,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.085,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,1.2,1.7,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.1,0.2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.125,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.025,0.025,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.033,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0,0,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1,2,0.9,1.1,0.8,20,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.01,0.006,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1,2,1,1,0.8,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.01,0.003,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.09,0.09,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1.6,1,1,0.1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,1,1.4,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.05,0.03,0.03,3,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.06,0,3,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1.4,1,1,0.1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.07,0.05,0.05,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.09,0.09,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,SPARSECLUMP,-1,128,0,45,0.7,0.9,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.0055,0.0055,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,FOREST,-1,128,0,15,0.5,0.7,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.0075,0.0075,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.06,0.06,1,DetailObjects
MODELS/PLANETS/BIOMES/SCORCHED/SMALL/SMALLSPIRE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.6,1.6,1,1,0.1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGETUBEROCK.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,50,0.6,1,1,1,0.3,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,45,0.6,1,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/MEDIUMGROWTHS.SCENE.MBIN,JAMESPATCHX,-1,128,0,40,0.8,1.6,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.003,0.003,1,Objects
MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/MEDIUMGROWTHS.SCENE.MBIN,BARRENROCKCLUMX,-1,128,0,40,0.8,1.2,1,1,0.1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
