Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,DestroyedByPlayerShip,DestroyedByTerrainEdit,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FOREST,-1,128,0,30,0.9,1,1,1,0,0,TRUE,TRUE,TRUE,0.14,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.25,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,38,0.3,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.12,0.15,0,2,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,39,0.3,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.21,0.15,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.2,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,TRUE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.04,0.15,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.2,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,TRUE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.18,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FOREST,-1,128,0,30,0.9,1,1,1,0,0,TRUE,TRUE,TRUE,0.14,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.25,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.2,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,TRUE,TRUE,TRUE,0.15,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.18,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FOREST,-1,128,0,30,0.9,1,1,1,0,0,TRUE,TRUE,TRUE,0.14,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.25,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.08,0.2,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,TRUE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.18,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FOREST,-1,128,0,30,0.9,1,1,1,0,0,TRUE,TRUE,TRUE,0.14,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,TRUE,TRUE,TRUE,0.25,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,10,0.5,1,1,1,0.5,0,TRUE,TRUE,FALSE,0.3,0.3,0.3,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.3,0.8,1,1.2,0.1,0,TRUE,TRUE,TRUE,0.25,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,45,0.3,0.8,1,1,0,8,TRUE,TRUE,FALSE,0.24,0.05,0.035,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.3,0.8,1,1.2,0.1,0,TRUE,TRUE,TRUE,0.25,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,JAMESPATCH,-1,128,0,45,0.3,0.8,1,1,0,8,TRUE,TRUE,FALSE,0.24,0.035,0.035,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.04,0.15,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.2,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,FALSE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.18,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FOREST,-1,128,0,30,0.9,1,1,1,0,0,FALSE,TRUE,TRUE,0.14,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.25,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.2,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,FALSE,TRUE,TRUE,0.15,0.1,0.1,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.18,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FOREST,-1,128,0,30,0.9,1,1,1,0,0,FALSE,TRUE,TRUE,0.14,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.25,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.4,0.6,1,1,0.1,0,FALSE,TRUE,TRUE,0.08,0.2,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,FALSE,TRUE,TRUE,0.15,0.1,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,ROCKCLUMP,-1,128,0,15,0.9,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.18,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,FOREST,-1,128,0,30,0.9,1,1,1,0,0,FALSE,TRUE,TRUE,0.14,0.01,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/GRASS/TALLGRASSBILLBOARD.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.5,1,1,1,0.1,0,FALSE,TRUE,TRUE,0.25,0.01,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.5,1.2,1,1,0.2,10,TRUE,TRUE,FALSE,0.14,0.015,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/LARGEPLANT.SCENE.MBIN,FOREST,-1,128,0,45,0.6,1,1,1,0.5,6,TRUE,TRUE,FALSE,0.14,0.0045,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.3,1.7,1,1,0.3,0,TRUE,TRUE,TRUE,0.11,0.001,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMBUSH.SCENE.MBIN,FOREST,-1,128,0,55,0.9,1.4,1,1,0,0,TRUE,TRUE,TRUE,0.325,0.005,0,4,Objects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,37,1.2,1.6,1,1,0,8,TRUE,TRUE,FALSE,0.1,0.04,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,38,1,1.6,1,1,0,8,TRUE,TRUE,FALSE,0.16,0.016,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLFLOWERS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,0.9,1.2,1,1,0.5,5,TRUE,TRUE,FALSE,0.2,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,39,1,1.6,1,1,0.1,0,TRUE,TRUE,TRUE,0.17,0.03,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/SMALLPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0,8,TRUE,TRUE,FALSE,0.21,0.04,0,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/PLANTS/SPRIGBUSH.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,1.2,1.6,0.8,1,0.5,0,TRUE,TRUE,FALSE,0.3,0.03,0.03,3,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,1.5,1,1,0.3,0,TRUE,TRUE,FALSE,0.2,0.008,0.008,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/LARGE/LARGEROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1.4,2,1,1,0,0,TRUE,TRUE,FALSE,0.09,0.007,0.007,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,1.8,1,1,0.2,0,TRUE,TRUE,FALSE,0.18,0.008,0.008,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,180,1,1.8,1,1,0.2,0,TRUE,TRUE,FALSE,0.18,0.025,0.025,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,180,1,2,1,1,0.2,0,TRUE,TRUE,FALSE,0.2,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/MEDIUM/MEDIUMROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,180,1,2,1,1,0.2,0,TRUE,TRUE,FALSE,0.24,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FORESTX,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.2,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.45,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0.012,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.024,0.024,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.2,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.45,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0.012,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.024,0.024,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.2,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.45,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,SMALLCLUMP,-1,128,0,45,1,1.5,0.8,1.2,0,10,TRUE,TRUE,FALSE,0.1,0.04,0.04,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.024,0.024,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,TRUE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.2,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.45,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0.012,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.024,0.024,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.02,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,BLANKETCLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FLORACLUMP,-1,128,0,60,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/FRAGMENTS.SCENE.MBIN,FOREST,-1,128,0,50,0.5,0.6,1,1,0,0,FALSE,TRUE,FALSE,0.65,0.012,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,SPARSECLUMPX,-1,128,0,40,0.3,0.5,1,1,0,0,FALSE,TRUE,FALSE,0.3,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.1,0.2,1,1,0,0,FALSE,TRUE,FALSE,0.6,0.001,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.3,0.4,1,1,0,0,FALSE,TRUE,FALSE,0.6,0.001,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.1,0.2,1,1,0,0,FALSE,TRUE,FALSE,0.6,0.001,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,0.3,0.5,1,1,0,0,FALSE,TRUE,FALSE,0.3,0.03,0.03,1,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.1,0.2,1,1,0,0,TRUE,TRUE,FALSE,0.6,0.001,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.3,0.4,1,1,0,0,TRUE,TRUE,FALSE,0.6,0.001,0,0,DetailObjects
MODELS/PLANETS/BIOMES/COMMON/ROCKS/SMALL/SMALLROCK.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,0.1,0.2,1,1,0,0,TRUE,TRUE,FALSE,0.6,0.001,0,0,DetailObjects
