Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
MODELS/PLANETS/BIOMES/HQLUSH/MEDIUMPROPS/MEDIUMBOULDER01.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,2,4,0.8,1.2,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.03,0.015,1,Objects
MODELS/PLANETS/BIOMES/HQLUSH/MEDIUMPROPS/MEDIUMBOULDER02.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,3,0.8,1.2,0.8,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.06,1,Objects
MODELS/PLANETS/BIOMES/HQLUSH/MEDIUMPROPS/MEDIUMBOULDER02.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1.5,3,0.8,1.2,0.8,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.06,1,Objects
MODELS/PLANETS/BIOMES/HQLUSH/MEDIUMPROPS/MEDIUMBOULDER02.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.8,2.5,0.8,1.2,0.8,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.012,0.007,1,Objects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,JAMESPATCHX,-1,128,0,40,0.8,1.2,0.8,1.2,0.7,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.015,0.01,1,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,BARRENGRASSCLUM,-1,128,0,40,1,2,1,1.5,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.006,0.006,1,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,2,0.8,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.005,3,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,2,0.8,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.005,3,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,2,0.8,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.005,3,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,2,0.8,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.005,3,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLBOULDER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,2,0.8,1.2,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.005,3,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLROCK.SCENE.MBIN,JAMESPATCH,-1,128,0,50,0.2,0.8,0.8,1.3,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.005,0.005,1,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.3,1,1,1,1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.007,0.007,1,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLROCK.SCENE.MBIN,JAMESPATCH,-1,128,0,50,0.2,0.8,0.8,1.3,0.5,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.005,0.005,1,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLROCK.SCENE.MBIN,JAMESPATCH,-1,128,0,50,0.4,1,0.9,1.1,1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.006,0.006,1,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLROCK.SCENE.MBIN,JAMESPATCH,-1,128,0,50,0.4,1,0.9,1.1,1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.006,0.006,1,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSH/SMALLPROPS/SMALLROCK.SCENE.MBIN,JAMESPATCH,-1,128,0,50,0.6,1.2,0.9,1.1,1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.01,0.006,1,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSHULTRA/DECORATIVEGRAVELPATCH.SCENE.MBIN,JAMESPATCH,-1,128,0,35,0.5,1,1,1,0.6,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.15,0,3,DetailObjects
MODELS/PLANETS/BIOMES/HQLUSHULTRA/DECORATIVEGRAVELPATCH.SCENE.MBIN,JAMESPATCH,-1,128,0,35,2.5,5,1,1,0.6,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0,0,0,3,DetailObjects
MODELS/PLANETS/BIOMES/HUGEPROPS/HUGETOXIC/HUGEFUNGUS.SCENE.MBIN,SPARSECLUMP,-1,128,0,60,10,22,1,1,0,10,180,0,0,FALSE,TRUE,FALSE,FALSE,0.2,0.03,0.03,1,DistantObjects
MODELS/PLANETS/BIOMES/HUGEPROPS/HUGETOXIC/HUGETENDRIL.SCENE.MBIN,FLORACLUMP,-1,128,0,60,10,20,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.13,0.02,0.02,1,DistantObjects
MODELS/PLANETS/BIOMES/LIVINGSHIP/LARGE/ARRAYTWIST.SCENE.MBIN,FLORACLUMP,-1,128,0,360,0.8,1.4,1,1,0,360,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.008,0.004,2,Landmarks
MODELS/PLANETS/BIOMES/LIVINGSHIP/LARGE/BIOTANK.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.7,1,0.9,1.1,0.8,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.05,0.03,1,Objects
MODELS/PLANETS/BIOMES/LIVINGSHIP/LARGE/SINGLESUMMER.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,1.5,1,1,0,7,180,0,0,TRUE,TRUE,FALSE,FALSE,2,0.01,0.004,2,Landmarks
MODELS/PLANETS/BIOMES/LIVINGSHIP/LARGE/SUMMERUMBRELLA.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.3,0.8,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.007,0.004,1,Landmarks
MODELS/PLANETS/BIOMES/LIVINGSHIP/MEDIUM/HOTTENDRILS.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.8,1.6,0.9,1.1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.01,1.5,Landmarks
MODELS/PLANETS/BIOMES/LIVINGSHIP/MEDIUM/HOTTENDRILS.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1,2,0.9,1.1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.01,1.5,Landmarks
MODELS/PLANETS/BIOMES/LIVINGSHIP/MEDIUM/SUMMERSPIKE.SCENE.MBIN,JAMESPATCH,-1,128,0,45,1.2,2,0.9,1.1,0.8,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.05,0.025,1,Objects
MODELS/PLANETS/BIOMES/LIVINGSHIP/SMALL/SMALLERODEPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.5,2,0.9,1.1,0.5,360,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.03,0.02,3,DetailObjects
MODELS/PLANETS/BIOMES/LIVINGSHIP/SMALL/SMALLERODEPLANT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,0.6,2,0.9,1.1,0.5,360,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.03,0.02,3,DetailObjects
MODELS/PLANETS/BIOMES/LIVINGSHIP/SMALL/SMALLTENDRIL.SCENE.MBIN,JAMESPATCHX,-1,128,0,40,1.5,3,0.9,1.1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.007,0.003,1,Objects
MODELS/PLANETS/BIOMES/LIVINGSHIP/SMALL/SMALLTENDRIL.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.6,1,1,1.2,0.8,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.055,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/LIVINGSHIP/SMALL/SMALLTENDRIL.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.6,1,1,1.2,0.8,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.045,0.02,1,DetailObjects
MODELS/PLANETS/BIOMES/LUSHROOM/MEDIUMBLUESHROOM.SCENE.MBIN,ROCKCLUMPX,-1,128,0,40,1.5,3.5,0.9,1.1,1,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.01,0.005,1,Objects
MODELS/PLANETS/BIOMES/LUSHROOM/MEDIUMBLUESHROOM.SCENE.MBIN,ROCKCLUMPX,-1,128,0,40,1.5,3.5,0.9,1.1,1,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.01,0.005,1,Objects
MODELS/PLANETS/BIOMES/LUSHROOM/MEDIUMBLUESHROOM.SCENE.MBIN,JAMESPATCHX,-1,128,0,40,1.5,3,0.9,1.1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.007,0.003,1,Objects
MODELS/PLANETS/BIOMES/LUSHROOM/SMALLBLUESHROOMS.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,45,2,3,0.9,1.1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.03,0.02,3,DetailObjects
MODELS/PLANETS/BIOMES/RADIOACTIVE/SMALL/CURVEDSMALL.SCENE.MBIN,FLORACLUMP,-1,128,0,50,0.3,0.5,1,1,0.05,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.5,0.005,0.005,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/HOUDINIPROPS/LARGETENTACLE.SCENE.MBIN,FLORACLUMP,-1,128,0,45,0.7,1.2,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.015,0.015,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/HOUDINIPROPS/LARGETENTACLE.SCENE.MBIN,JAMESPATCH,-1,128,0,45,0.3,0.5,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.015,0.015,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/HOUDINIPROPS/MEDIUMTENTACLEBLOB.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.5,1.2,1,1,0.5,30,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.004,0.004,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/HOUDINIPROPS/MEDIUMTENTACLEBLOB.SCENE.MBIN,JAMESPATCH,-1,128,0,40,0.5,0.8,1,1,0.5,30,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.004,0.004,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,ROCKCLUMP,-1,128,0,55,1,2.6,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.17,0.028,0.028,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,GRASSCLUMP,-1,128,0,55,0.6,2.1,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.04,0.04,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,3,4,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.012,0.012,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,0.5,1.7,1,1,0.3,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.23,0.05,0.05,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,ROCKCLUMP,-1,128,0,55,1,2.1,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.11,0.018,0.018,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,GRASSCLUMP,-1,128,0,55,0.6,2.1,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.016,0.016,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,2.4,3.4,1,1,0,6,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.015,0.015,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,0.7,1.4,1,1,0.3,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.13,0.08,0.08,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1.2,1.8,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.035,0.035,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,SPARSECLUMP,-1,128,0,60,2,3.5,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.195,0.03,0.03,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,FLORACLUMP,-1,128,0,60,1.5,2.2,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.029,0.029,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/FUNGALTREE.SCENE.MBIN,SPARSECLUMP,-1,128,0,50,2.5,3,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.25,0.001,0.002,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/LARGEBLOB.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,1,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.008,0.004,0.5,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/LARGEBLOB.SCENE.MBIN,BARRENGRASSCLUM,-1,128,0,40,0.6,1,1,1,0.5,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.03,0.05,2,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/LARGEBLOB.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1.1,1.6,1,1,0.3,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.018,0.018,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/LARGEBLOB.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.4,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.05,0.05,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/LARGEBLOB.SCENE.MBIN,SPARSECLUMP,-1,128,0,45,0.8,1.6,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.008,0.008,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/LARGETOXICEGG.SCENE.MBIN,FLORACLUMP,-1,128,0,45,2,3.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.015,0.015,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/LARGETOXICEGG.SCENE.MBIN,JAMESPATCH,-1,128,0,45,2,3.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.015,0.015,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/LARGETOXICEGGSINGLE.SCENE.MBIN,JAMESPATCH,-1,128,0,45,4,6,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.008,0.008,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/SPONGE.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.6,1,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.06,0,3,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/SPONGE.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.06,0.06,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/SPONGE.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1.6,2.3,1,1,0.3,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.11,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/SPONGE.SCENE.MBIN,FLORACLUMP,-1,128,0,45,1,1.4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.007,0.007,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/SPORETREE.SCENE.MBIN,FLORACLUMPX,-1,128,0,40,1,1.8,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,2,0.008,0.004,2,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/SPORETREE.SCENE.MBIN,JAMESPATCH,-1,128,0,40,1,1.8,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,2,0.01,0.004,2,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/SPORETREESINGLE.SCENE.MBIN,JAMESPATCH,-1,128,0,40,3,5,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.007,0.004,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/TENDRIL.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,55,0.4,1.43,1,1,0.1,4,180,0,0,TRUE,TRUE,FALSE,FALSE,0.185,0.05,0.05,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/LARGE/TENDRIL.SCENE.MBIN,GRASSCLUMP,-1,128,0,45,0.2,0.5,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.05,0.05,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/TENDRIL.SCENE.MBIN,ROCKCLUMP,-1,128,0,45,0.2,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.04,0.04,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/TENDRIL.SCENE.MBIN,BLANKETCLUMP,-1,128,0,45,1,2.6,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.08,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/TENDRIL.SCENE.MBIN,SPARSECLUMP,-1,128,0,45,1.2,3.2,1,1,0.3,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.04,0.07,0.07,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/LARGE/TENDRIL.SCENE.MBIN,SPARSECLUMP,-1,128,0,60,1,2,1,1,0,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.165,0.07,0.07,1,Landmarks
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,SMALLCLUMPX,-1,128,0,40,1.3,2.5,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BARRENGRASSCLUM,-1,128,0,40,1.3,2.5,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1.2,1.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.06,0.06,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.7,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.05,0.04,0.04,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.5,1.9,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.017,0.017,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1.2,1.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.03,0.03,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1.2,1.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.01,0.01,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.7,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.05,0.03,0.03,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.8,1.4,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.19,0.07,0.07,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.8,1.4,1,1,0.1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.018,0.018,1,DetailObjects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,0.8,1.4,1,1,0.1,10,180,0,0,TRUE,TRUE,FALSE,FALSE,0.125,0.018,0.018,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,40,0.8,1.4,1,1,0.1,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.09,0.018,0.018,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.5,1.9,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,50,0.7,1,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.15,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,GRASSCLUMP,-1,128,0,40,1.2,1.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,1.2,1.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.1,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.07,0.05,0.05,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,BLANKETCLUMP,-1,128,0,40,0.6,0.8,1,1,0.1,0,180,0,0,TRUE,TRUE,FALSE,TRUE,0.07,0.05,0.05,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.8,1.2,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.009,0.009,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMPLANT.SCENE.MBIN,SPARSECLUMP,-1,128,0,65,0.8,1.4,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.015,0.015,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.8,1.2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.0335,0.0335,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.8,1.2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.0335,0.0335,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1.2,1.6,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.21,0.034,0.034,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,0.8,1.2,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.0335,0.0335,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,BARRENROCKCLUMP,-1,128,0,50,1.9,2.7,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.11,0.025,0.025,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,ROCKCLUMP,-1,128,0,40,0.7,1.6,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.16,0.04,0.04,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,SPARSECLUMP,-1,128,0,40,1,1.8,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.24,0.02,0.02,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,FLORACLUMP,-1,128,0,40,1.2,1.6,1,1,0.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.12,0.0125,0.0125,1,Objects
MODELS/PLANETS/BIOMES/TOXIC/MEDIUM/MEDIUMROCK.SCENE.MBIN,FOREST,-1,128,0,40,0.5,0.8,1,1,0,8,180,0,0,TRUE,TRUE,FALSE,FALSE,0.14,0.0065,0.0065,1,Objects
