Type,Filename,Placement,MinHeight,MaxHeight,MinAngle,MaxAngle,MinScale,MaxScale,MinScaleY,MaxScaleY,PatchEdgeScaling,MaxXZRotation,MaxYRotation,MaxRaise,MaxLower,DestroyedByPlayerShip,DestroyedByTerrainEdit,IsFloatingIsland,CreaturesCanEat,Coverage,FlatDensity,SlopeDensity,SlopeMultiplier,DrawDistance
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-1000,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-128,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-128,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-128,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,GRASSCLUMP,-128,-15,0,45,0.9,2.45,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-1000,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-128,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-128,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,GRASSCLUMP,-128,-15,0,45,0.9,2.45,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-128,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-128,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGESWIRLPLANT.SCENE.MBIN,FLORACLUMP,-1000,-10,0,45,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGETUBEROCK.SCENE.MBIN,GRASSCLUMP,-128,-5,0,45,0.55,1.95,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGETUBEROCK.SCENE.MBIN,BLANKETCLUMP,-128,-15,0,40,1,1.95,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.005,0.005,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGETUBEROCK.SCENE.MBIN,GRASSCLUMP,-128,-5,0,45,0.55,1.95,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/LARGEPROP/LARGETUBEROCK.SCENE.MBIN,BLANKETCLUMPX,-128,-15,0,40,1,1.95,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,BLANKETCLUMP,-128,-12,0,70,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,BLANKETCLUMP,-128,-12,0,70,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,BLANKETCLUMP,-128,-12,0,70,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,GRASSCLUMP,-128,-10,0,180,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,BLANKETCLUMP,-128,-12,0,70,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,BLANKETCLUMP,-128,-12,0,70,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,GRASSCLUMP,-128,-10,0,180,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,BLANKETCLUMP,-128,-12,0,70,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUIMGLOWPLANT.SCENE.MBIN,BLANKETCLUMP,-128,-12,0,70,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,ROCKCLUMP,-1000,-1.5,0,90,2,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.003,0.003,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,90,1,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,90,1,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,90,1,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,GRASSCLUMP,-128,-4,0,180,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,ROCKCLUMP,-128,-5,0,60,0.7,1.1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,ROCKCLUMP,-1000,-1.5,0,90,2,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.003,0.003,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,90,1,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.15,0.001,0.001,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,BLANKETCLUMPX,-128,-1.5,0,60,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.014,0.014,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,90,1,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,GRASSCLUMP,-128,-4,0,180,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,ROCKCLUMP,-128,-5,0,60,0.7,1.1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,90,1,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0015,0.0015,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,90,1,1.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,BLANKETCLUMPX,-128,-1.5,0,60,0.2,1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMJELLYPLANT.SCENE.MBIN,ROCKCLUMP,-1000,-1.5,0,90,2,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.003,0.003,0,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,ROCKCLUMP,-128,-4,0,180,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMPX,-128,-3,0,180,1,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.014,0.014,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,FLORACLUMP,-128,-3,0,180,1,1.1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.06,0.06,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,ROCKCLUMP,-128,-4,0,180,1.2,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMPX,-128,-3,0,180,0.9,1.9,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMPX,-3,-0.1,0,180,0.9,2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPLANTS/MEDIUMSEAPLANT.SCENE.MBIN,BLANKETCLUMP,-1000,-5,0,180,0.4,2,1,1,0.7,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.05,0.05,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/FLESHYTUBE.SCENE.MBIN,BLANKETCLUMP,-1000,-32,0,90,1,2,1,1,1,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.45,0.07,0.05,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/HAIRYGLOWTENTACLE.SCENE.MBIN,FLORACLUMP,-1000,-32,0,60,1.5,2,1,1,0,5,180,0,0,TRUE,TRUE,FALSE,FALSE,0.22,0.008,0.005,2,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/MEDIUMGROWTHS.SCENE.MBIN,ROCKCLUMP,-128,-12,0,45,1,1.4,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.375,0.0025,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/MEDIUMLUMPS.SCENE.MBIN,FOREST,-128,-5,0,60,0.7,1.1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/MEDIUMLUMPS.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,60,1.2,2.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/MEDIUMLUMPS.SCENE.MBIN,FOREST,-128,-5,0,60,0.7,1.1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/MEDIUMLUMPS.SCENE.MBIN,FLORACLUMPX,-128,-1.5,0,60,1.2,2.5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/SEAURCHIN.SCENE.MBIN,GRASSCLUMP,-128,-3,0,60,0.3,1.1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/SEAURCHIN.SCENE.MBIN,FLORACLUMP,-128,-1.4,0,50,0.3,1.2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.0185,0.0185,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/SEAURCHIN.SCENE.MBIN,GRASSCLUMP,-128,-3,0,60,0.3,1.1,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/MEDIUMPROP/SEAURCHIN.SCENE.MBIN,FLORACLUMPX,-128,-1.4,0,50,0.3,1.2,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-1000,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-1000,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-128,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-128,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-128,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,ROCKCLUMP,-128,-1.5,0,180,0.5,0.8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,GRASSCLUMP,-128,-1.5,0,180,0.5,0.8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-1000,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-1000,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,180,0.5,0.8,1,1,0.9,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.1,0.1,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMPX,-128,-1.5,0,180,0.4,0.6,1,1,0.9,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-128,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,ROCKCLUMP,-128,-1.5,0,180,0.5,0.8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,GRASSCLUMP,-128,-1.5,0,180,0.5,0.8,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-128,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-128,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-128,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.5,0,3,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,FLORACLUMP,-1000,-1.5,0,180,0.5,0.8,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.06,0.06,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/SMALLPLANTS/SEABUSH.SCENE.MBIN,BLANKETCLUMP,-1000,-1.5,0,180,0.4,0.6,1,1,1.2,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.35,0.07,0.07,1,DetailObjects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,ROCKCLUMP,-1000,-32,0,60,4,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.01,0.01,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,GRASSCLUMP,-1000,-12,0,70,4,5,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.2,0.005,0.005,1,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,FLORACLUMP,-128,-5,0,60,4,10,1,1,0,15,180,0,0,TRUE,TRUE,FALSE,FALSE,0.3,0.006,0.006,3,Objects
Instanced,MODELS/PLANETS/BIOMES/UNDERWATER/UPDATEPROPS/ANENOMESHAPE.SCENE.MBIN,FLORACLUMP,-128,-5,0,180,2,3,1,1,0,0,180,0,0,TRUE,TRUE,FALSE,FALSE,0.4,0.01,0.01,3,Objects
